region,user_ip,user_port,domain_name,app_type,app_sub_type,start_time,end_time,ul_data,dl_data
131638302,10.100.13.82,57067,apilocate.amap.com,4,39,1409649441497,1409649441599,1296,376
131638302,10.100.13.82,57068,apilocate.amap.com,4,39,1409649441627,1409649442129,1336,757
131638302,10.100.13.82,57069,apilocate.amap.com,4,39,1409649444237,1409649444579,1388,797
131638302,10.100.13.82,57070,apilocate.amap.com,4,39,1409649444637,1409649445199,1336,757
131638302,10.100.13.82,57071,apilocate.amap.com,4,39,1409649447377,1409649447459,1305,376
131638302,10.100.13.82,57072,apilocate.amap.com,4,39,1409649447487,1409649447564,1305,376
131638302,10.100.13.82,57073,apilocate.amap.com,4,39,1409649449697,1409649450224,1397,797
131638302,10.100.13.82,57075,apilocate.amap.com,4,39,1409649450232,1409649450619,1345,757
131638302,10.100.13.82,57076,apilocate.amap.com,4,39,1409649452697,1409649452774,1305,376
133738004,10.100.17.242,33929,apilocate.amap.com,4,39,1409649430587,1409649430968,1476,757
133738004,10.100.17.242,33930,apilocate.amap.com,4,39,1409649433107,1409649433518,1446,757
133738004,10.100.17.242,33931,apilocate.amap.com,4,39,1409649433556,1409649433648,1406,376
133738004,10.100.17.242,33932,apilocate.amap.com,4,39,1409649435477,1409649435578,1791,757
133738004,10.100.17.242,33933,apilocate.amap.com,4,39,1409649435696,1409649436078,1506,757
133738004,10.100.17.242,33934,apilocate.amap.com,4,39,1409649436116,1409649437028,1506,797
133738004,10.100.17.242,33935,apilocate.amap.com,4,39,1409649439077,1409649439488,1506,757
133738004,10.100.17.242,33936,apilocate.amap.com,4,39,1409649439486,1409649439588,1466,376
133738004,10.100.17.242,33937,apilocate.amap.com,4,39,1409649441707,1409649442078,1506,797
133738004,10.100.17.242,33939,apilocate.amap.com,4,39,1409649442097,1409649442188,1466,376
133738004,10.100.17.242,33944,apilocate.amap.com,4,39,1409649444226,1409649444568,1476,797
133738004,10.100.17.242,33946,apilocate.amap.com,4,39,1409649444567,1409649445088,1476,757
133738004,10.100.17.242,33947,apilocate.amap.com,4,39,1409649447116,1409649447508,1476,797
133738004,10.100.17.242,33948,apilocate.amap.com,4,39,1409649447526,1409649447898,1476,797
133738004,10.100.17.242,33949,apilocate.amap.com,4,39,1409649449936,1409649450428,1476,757
133738004,10.100.17.242,33951,apilocate.amap.com,4,39,1409649450426,1409649450818,1476,757
133738004,10.100.17.242,33952,apilocate.amap.com,4,39,1409649452866,1409649452958,1458,376
133712660,10.100.55.132,38471,apilocate.amap.com,4,39,1409649431647,1409649432128,1353,797
133712660,10.100.55.132,38472,apilocate.amap.com,4,39,1409649432407,1409649432858,1301,757
133712660,10.100.55.132,38473,apilocate.amap.com,4,39,1409649434927,1409649435318,1301,757
133712660,10.100.55.132,38474,apilocate.amap.com,4,39,1409649435347,1409649435708,1353,797
133712660,10.100.55.132,38475,apilocate.amap.com,4,39,1409649437787,1409649438158,1353,797
133712660,10.100.55.132,38476,apilocate.amap.com,4,39,1409649438187,1409649438558,1301,797
133714698,10.100.55.132,38477,apilocate.amap.com,4,39,1409649440641,1409649440993,1353,797
133714698,10.100.55.132,38478,apilocate.amap.com,4,39,1409649441022,1409649441413,1301,797
133714698,10.100.55.132,38479,apilocate.amap.com,4,39,1409649443441,1409649443828,1301,757
133714698,10.100.55.132,38480,apilocate.amap.com,4,39,1409649443826,1409649444237,1301,757
133712660,10.100.55.132,38481,apilocate.amap.com,4,39,1409649446267,1409649446358,1261,376
133712660,10.100.55.132,38482,apilocate.amap.com,4,39,1409649446376,1409649446808,1301,797
133712660,10.100.55.132,38483,apilocate.amap.com,4,39,1409649448836,1409649448948,1261,376
133712660,10.100.55.132,38484,apilocate.amap.com,4,39,1409649448967,1409649449388,1353,797
133712660,10.100.55.132,38485,apilocate.amap.com,4,39,1409649451416,1409649451808,1353,797
133712660,10.100.55.132,38486,apilocate.amap.com,4,39,1409649451806,1409649452268,1301,757
131667998,10.100.70.252,36150,apilocate.amap.com,4,39,1409649432583,1409649432655,1271,376
131667998,10.100.70.252,36914,apilocate.amap.com,4,39,1409649432213,1409649432575,1363,797
131667998,10.100.70.252,38525,apilocate.amap.com,4,39,1409649434798,1409649435230,1363,797
131667998,10.100.70.252,40640,apilocate.amap.com,4,39,1409649443233,1409649443659,1311,757
131667998,10.100.70.252,44523,apilocate.amap.com,4,39,1409649452243,1409649452309,1271,376
131667998,10.100.70.252,44803,apilocate.amap.com,4,39,1409649438033,1409649438104,1271,376
131667998,10.100.70.252,45273,apilocate.amap.com,4,39,1409649435228,1409649435620,1311,757
131667998,10.100.70.252,46592,apilocate.amap.com,4,39,1409649449188,1409649449729,1363,797
131667998,10.100.70.252,49315,apilocate.amap.com,4,39,1409649448698,1409649449189,1311,757
131667998,10.100.70.252,49545,apilocate.amap.com,4,39,1409649445818,1409649446149,1311,797
131667998,10.100.70.252,49777,apilocate.amap.com,4,39,1409649451878,1409649452234,1363,797
131667998,10.100.70.252,50727,apilocate.amap.com,4,39,1409649440258,1409649440334,1271,376
131667998,10.100.70.252,50851,apilocate.amap.com,4,39,1409649437678,1409649438024,1363,797
131667998,10.100.70.252,52712,apilocate.amap.com,4,39,1409649442858,1409649443224,1363,797
131667998,10.100.70.252,58045,apilocate.amap.com,4,39,1409649440343,1409649440704,1311,757
131667998,10.100.70.252,58505,apilocate.amap.com,4,39,1409649446163,1409649446529,1311,797
NA,10.100.74.249,34561,apilocate.amap.com,4,39,1409649443191,1409649443293,1280,376
NA,10.100.74.249,38481,apilocate.amap.com,4,39,1409649435202,1409649435593,1320,757
NA,10.100.74.249,39092,apilocate.amap.com,4,39,1409649432571,1409649433023,1372,797
NA,10.100.74.249,41948,apilocate.amap.com,4,39,1409649440511,1409649441022,1320,757
NA,10.100.74.249,44161,apilocate.amap.com,4,39,1409649437661,1409649438143,1372,797
NA,10.100.74.249,44698,apilocate.amap.com,4,39,1409649446321,1409649446783,1372,797
NA,10.100.74.249,47455,apilocate.amap.com,4,39,1409649451681,1409649452223,1320,757
NA,10.100.74.249,47957,apilocate.amap.com,4,39,1409649451541,1409649451643,1280,376
NA,10.100.74.249,48942,apilocate.amap.com,4,39,1409649449361,1409649449453,1280,376
NA,10.100.74.249,51505,apilocate.amap.com,4,39,1409649440341,1409649440493,1280,376
NA,10.100.74.249,54509,apilocate.amap.com,4,39,1409649438161,1409649438263,1280,376
NA,10.100.74.249,55006,apilocate.amap.com,4,39,1409649435091,1409649435183,1280,376
NA,10.100.74.249,56206,apilocate.amap.com,4,39,1409649443321,1409649443743,1320,757
NA,10.100.74.249,58179,apilocate.amap.com,4,39,1409649448891,1409649449343,1372,797
NA,10.100.74.249,59048,apilocate.amap.com,4,39,1409649445811,1409649446304,1372,797
133829918,10.100.82.185,57034,apilocate.amap.com,4,39,1409649430727,1409649431333,1782,797
133829918,10.100.82.185,57035,apilocate.amap.com,4,39,1409649431362,1409649431994,1782,797
133829918,10.100.82.185,57036,apilocate.amap.com,4,39,1409649434222,1409649434343,1742,376
133829918,10.100.82.185,57037,apilocate.amap.com,4,39,1409649434352,1409649434439,1742,376
133829918,10.100.82.185,57039,apilocate.amap.com,4,39,1409649439987,1409649440348,1782,797
NA,10.100.93.56,46024,apilocate.amap.com,4,39,1409649413087,1409649413418,1309,797
NA,10.100.93.56,46041,apilocate.amap.com,4,39,1409649430726,1409649430818,1229,336
NA,10.100.93.56,46043,apilocate.amap.com,4,39,1409649432916,1409649434698,3447,901
NA,10.100.93.56,46044,apilocate.amap.com,4,39,1409649434716,1409649435508,2410,809
NA,10.100.93.56,46046,apilocate.amap.com,4,39,1409649437616,1409649438058,1269,797
NA,10.100.93.56,46047,apilocate.amap.com,4,39,1409649438076,1409649438638,2318,388
NA,10.100.93.56,46048,apilocate.amap.com,4,39,1409649440746,1409649441108,1321,797
NA,10.100.93.56,46049,apilocate.amap.com,4,39,1409649441106,1409649443072,2358,769
NA,10.100.93.56,46052,apilocate.amap.com,4,39,1409649445161,1409649445502,1269,797
NA,10.100.93.56,46053,apilocate.amap.com,4,39,1409649445521,1409649445672,1229,376
NA,10.100.93.56,46054,apilocate.amap.com,4,39,1409649447766,1409649448307,1269,757
NA,10.100.93.56,46055,apilocate.amap.com,4,39,1409649448306,1409649448777,1269,757
NA,10.100.93.56,46056,apilocate.amap.com,4,39,1409649450846,1409649450958,1229,336
NA,10.100.93.56,46057,apilocate.amap.com,4,39,1409649450956,1409649451347,1269,757
NA,10.100.142.108,33710,apilocate.amap.com,4,39,1409649430398,1409649430775,1360,797
NA,10.100.142.108,33978,apilocate.amap.com,4,39,1409649452018,1409649452374,1360,797
NA,10.100.142.108,42051,apilocate.amap.com,4,39,1409649445618,1409649446010,1360,797
NA,10.100.142.108,42634,apilocate.amap.com,4,39,1409649443233,1409649443300,1268,376
NA,10.100.142.108,44782,apilocate.amap.com,4,39,1409649439958,1409649440295,1360,797
NA,10.100.142.108,46121,apilocate.amap.com,4,39,1409649440333,1409649440675,1360,797
NA,10.100.142.108,49324,apilocate.amap.com,4,39,1409649448619,1409649449149,1308,757
NA,10.100.142.108,49541,apilocate.amap.com,4,39,1409649446018,1409649446350,1360,797
NA,10.100.142.108,51741,apilocate.amap.com,4,39,1409649433739,1409649434220,1308,757
NA,10.100.142.108,53158,apilocate.amap.com,4,39,1409649430813,1409649431530,1360,797
NA,10.100.142.108,54775,apilocate.amap.com,4,39,1409649442878,1409649443220,1360,797
NA,10.100.142.108,56565,apilocate.amap.com,4,39,1409649449163,1409649449689,1360,797
NA,10.100.142.108,57647,apilocate.amap.com,4,39,1409649437418,1409649437709,1308,797
NA,10.100.142.108,60476,apilocate.amap.com,4,39,1409649452408,1409649452484,1268,376
NA,10.100.142.108,60574,apilocate.amap.com,4,39,1409649437138,1409649437385,1360,797
NA,10.100.193.17,32868,apilocate.amap.com,4,39,1409649446171,1409649446562,1271,797
NA,10.100.193.17,34051,apilocate.amap.com,4,39,1409649448791,1409649449332,1271,757
NA,10.100.193.17,35227,apilocate.amap.com,4,39,1409649432681,1409649433042,1321,797
NA,10.100.193.17,36052,apilocate.amap.com,4,39,1409649441281,1409649441662,1321,797
NA,10.100.193.17,36423,apilocate.amap.com,4,39,1409649449331,1409649449432,1231,336
NA,10.100.193.17,36914,apilocate.amap.com,4,39,1409649432256,1409649432662,1269,757
NA,10.100.193.17,37537,apilocate.amap.com,4,39,1409649443891,1409649443992,1229,336
NA,10.100.193.17,38359,apilocate.amap.com,4,39,1409649437991,1409649438352,1321,797
NA,10.100.193.17,38465,apilocate.amap.com,4,39,1409649440881,1409649441253,1321,797
NA,10.100.193.17,38476,apilocate.amap.com,4,39,1409649451531,1409649451622,1231,336
NA,10.100.193.17,45421,apilocate.amap.com,4,39,1409649451641,1409649452012,1271,757
NA,10.100.193.17,48386,apilocate.amap.com,4,39,1409649446591,1409649446683,1231,336
NA,10.100.193.17,52778,apilocate.amap.com,4,39,1409649443801,1409649443892,1229,336
NA,10.100.193.17,55522,apilocate.amap.com,4,39,1409649435141,1409649435513,1269,757
NA,10.100.193.17,56062,apilocate.amap.com,4,39,1409649435531,1409649435883,1321,797
NA,10.100.193.17,57388,apilocate.amap.com,4,39,1409649438381,1409649438742,1321,797
NA,10.101.8.185,52183,apilocate.amap.com,4,39,1409649431967,1409649432339,1338,797
NA,10.101.8.185,52184,apilocate.amap.com,4,39,1409649432347,1409649432789,1286,757
NA,10.101.8.185,52185,apilocate.amap.com,4,39,1409649434947,1409649435349,1338,797
NA,10.101.8.185,52186,apilocate.amap.com,4,39,1409649435377,1409649435829,1286,757
NA,10.101.8.185,52187,apilocate.amap.com,4,39,1409649437967,1409649438079,1246,376
NA,10.101.8.185,52188,apilocate.amap.com,4,39,1409649438097,1409649438489,1338,797
NA,10.101.8.185,52189,apilocate.amap.com,4,39,1409649449177,1409649449288,1246,376
133775892,10.101.8.185,52190,apilocate.amap.com,4,39,1409649449307,1409649449408,1246,376
NA,10.101.20.241,39488,apilocate.amap.com,4,39,1409649428423,1409649428513,1800,757
NA,10.101.20.241,44151,apilocate.amap.com,4,39,1409649428308,1409649428398,1794,757
131756318,10.101.20.241,50263,apilocate.amap.com,4,39,1409649448903,1409649448979,1760,757
NA,10.101.20.241,54754,apilocate.amap.com,4,39,1409649408133,1409649408253,1800,757
NA,10.101.45.38,33461,apilocate.amap.com,4,39,1409649420522,1409649420614,1841,757
NA,10.101.45.38,35110,apilocate.amap.com,4,39,1409649439931,1409649440083,1807,797
NA,10.101.45.38,45759,apilocate.amap.com,4,39,1409649431132,1409649431283,1801,797
NA,10.101.45.38,53787,apilocate.amap.com,4,39,1409649436472,1409649439893,2550,809
NA,10.101.45.38,55173,apilocate.amap.com,4,39,1409649450431,1409649450583,1801,797
131749652,10.101.113.55,60355,gsp4-cn.ls.apple.com,18,96,1409649444047,1409649444134,854,797
131749652,10.101.113.55,60356,gsp4-cn.ls.apple.com,18,96,1409649444118,1409649444194,814,757
NA,10.101.177.62,44040,apilocate.amap.com,4,39,1409649431423,1409649431490,1262,376
NA,10.101.177.62,44041,apilocate.amap.com,4,39,1409649431488,1409649432075,1354,797
NA,10.101.177.62,44042,apilocate.amap.com,4,39,1409649434144,1409649434210,1262,376
NA,10.101.177.62,44043,apilocate.amap.com,4,39,1409649434218,1409649434290,1262,376
NA,10.101.177.62,44044,apilocate.amap.com,4,39,1409649436323,1409649439754,1302,797
NA,10.101.177.62,44045,apilocate.amap.com,4,39,1409649439753,1409649440074,1354,797
NA,10.101.177.62,44046,apilocate.amap.com,4,39,1409649442143,1409649442469,1354,797
NA,10.101.177.62,44047,apilocate.amap.com,4,39,1409649442474,1409649442864,1302,757
NA,10.101.177.62,44048,apilocate.amap.com,4,39,1409649444943,1409649445274,1302,797
NA,10.101.177.62,44049,apilocate.amap.com,4,39,1409649445278,1409649445630,1354,797
NA,10.101.177.62,44050,apilocate.amap.com,4,39,1409649447703,1409649448040,1354,797
NA,10.101.177.62,44051,apilocate.amap.com,4,39,1409649448048,1409649448114,1262,376
NA,10.101.177.62,44052,apilocate.amap.com,4,39,1409649450223,1409649450314,1262,376
NA,10.101.177.62,44053,apilocate.amap.com,4,39,1409649450328,1409649450700,1354,797
131513364,10.101.214.165,32913,apilocate.amap.com,4,39,1409649431347,1409649431423,1527,376
131513364,10.101.214.165,33550,apilocate.amap.com,4,39,1409649431252,1409649431333,1527,376
131513364,10.101.214.165,38288,apilocate.amap.com,4,39,1409649451382,1409649451863,1567,797
131513364,10.101.214.165,39704,apilocate.amap.com,4,39,1409649445202,1409649445703,1567,797
131513364,10.101.214.165,48163,apilocate.amap.com,4,39,1409649445702,1409649445803,1527,376
131513364,10.101.214.165,50559,apilocate.amap.com,4,39,1409649436637,1409649440023,1567,797
131513364,10.101.214.165,55347,apilocate.amap.com,4,39,1409649450842,1409649451383,1567,757
NA,10.102.116.43,50770,p.3g.163.com,7,25,1409649439276,1409649439383,383,757
131751454,10.102.215.95,46828,apilocate.amap.com,4,39,1409649422878,1409649422978,1801,757
131751454,10.102.215.95,54977,apilocate.amap.com,4,39,1409649422708,1409649422809,1794,757
133740318,10.103.24.134,56570,irs01.com,15,359,1409649440211,1409649448248,539,797
131745062,10.103.30.241,33051,apilocate.amap.com,4,39,1409649437553,1409649437880,1371,797
131745062,10.103.30.241,33661,apilocate.amap.com,4,39,1409649440603,1409649441094,1319,757
131745062,10.103.30.241,36354,apilocate.amap.com,4,39,1409649446518,1409649447024,1321,757
131745062,10.103.30.241,37214,apilocate.amap.com,4,39,1409649449193,1409649449734,1321,797
131745062,10.103.30.241,42765,apilocate.amap.com,4,39,1409649443793,1409649444194,1319,757
131745062,10.103.30.241,43694,apilocate.amap.com,4,39,1409649443353,1409649443780,1319,757
131745062,10.103.30.241,46295,apilocate.amap.com,4,39,1409649446393,1409649446504,1281,376
131745062,10.103.30.241,49205,apilocate.amap.com,4,39,1409649449838,1409649450374,1321,797
131745062,10.103.30.241,49647,apilocate.amap.com,4,39,1409649435023,1409649435120,1279,376
131745062,10.103.30.241,50032,apilocate.amap.com,4,39,1409649437273,1409649437540,1319,797
131745062,10.103.30.241,51162,apilocate.amap.com,4,39,1409649431933,1409649432324,1373,797
131745062,10.103.30.241,51753,apilocate.amap.com,4,39,1409649432333,1409649432715,1321,757
131745062,10.103.30.241,52297,apilocate.amap.com,4,39,1409649434873,1409649434990,1279,376
131745062,10.103.30.241,53549,apilocate.amap.com,4,39,1409649440073,1409649440514,1319,797
NA,10.103.34.53,41288,apilocate.amap.com,4,39,1409649431427,1409649432143,1333,797
NA,10.103.34.53,41289,apilocate.amap.com,4,39,1409649432182,1409649432289,1293,376
NA,10.103.34.53,41290,apilocate.amap.com,4,39,1409649434387,1409649435034,1374,797
NA,10.103.34.53,41291,apilocate.amap.com,4,39,1409649435062,1409649435179,1282,376
NA,10.103.34.53,41292,apilocate.amap.com,4,39,1409649437327,1409649437909,1362,797
NA,10.103.34.53,41293,apilocate.amap.com,4,39,1409649438137,1409649438543,1322,757
NA,10.103.34.53,41294,apilocate.amap.com,4,39,1409649440687,1409649441103,1374,797
NA,10.103.34.53,41295,apilocate.amap.com,4,39,1409649441127,1409649441583,1374,797
NA,10.103.34.53,41296,apilocate.amap.com,4,39,1409649443737,1409649443848,1282,376
NA,10.103.34.53,41297,apilocate.amap.com,4,39,1409649443867,1409649444313,1322,757
NA,10.103.34.53,41298,apilocate.amap.com,4,39,1409649446482,1409649446583,1282,376
NA,10.103.34.53,41299,apilocate.amap.com,4,39,1409649446622,1409649447093,1322,757
NA,10.103.34.53,41300,apilocate.amap.com,4,39,1409649449242,1409649449353,1282,376
NA,10.103.34.53,41301,apilocate.amap.com,4,39,1409649449382,1409649450079,1374,797
133922334,10.103.39.55,46825,apilocate.amap.com,4,39,1409649422012,1409649422154,1301,376
133922334,10.103.39.55,46833,apilocate.amap.com,4,39,1409649431622,1409649431713,1259,376
133922334,10.103.39.55,46834,apilocate.amap.com,4,39,1409649431752,1409649431843,1259,376
133922334,10.103.39.55,46835,apilocate.amap.com,4,39,1409649433932,1409649434023,1259,376
133922334,10.103.39.55,46836,apilocate.amap.com,4,39,1409649434062,1409649434654,1351,797
133922334,10.103.39.55,46838,apilocate.amap.com,4,39,1409649436702,1409649439793,1259,376
133922334,10.103.39.55,46840,apilocate.amap.com,4,39,1409649439832,1409649440184,1299,797
133922334,10.103.39.55,46841,apilocate.amap.com,4,39,1409649442202,1409649442284,1262,376
133922334,10.103.39.55,46842,apilocate.amap.com,4,39,1409649442342,1409649442423,1262,376
133922334,10.103.39.55,46843,apilocate.amap.com,4,39,1409649444472,1409649444893,1302,757
133922334,10.103.39.55,46844,apilocate.amap.com,4,39,1409649444932,1409649445273,1354,797
133922334,10.103.39.55,46845,apilocate.amap.com,4,39,1409649447332,1409649447423,1262,376
133922334,10.103.39.55,46846,apilocate.amap.com,4,39,1409649447422,1409649447813,1354,797
133922334,10.103.39.55,46848,apilocate.amap.com,4,39,1409649449892,1409649450383,1298,757
133922334,10.103.39.55,46849,apilocate.amap.com,4,39,1409649450422,1409649450513,1258,376
133922334,10.103.39.55,46850,apilocate.amap.com,4,39,1409649452602,1409649452703,1258,376
NA,10.103.84.146,43635,apilocate.amap.com,4,39,1409649433943,1409649434564,1352,797
NA,10.103.84.146,43637,apilocate.amap.com,4,39,1409649434573,1409649435095,1352,797
131754014,10.103.107.233,49334,apilocate.amap.com,4,39,1409649426548,1409649426760,1320,336
131754014,10.103.107.233,49336,apilocate.amap.com,4,39,1409649432493,1409649432834,1400,797
131754014,10.103.107.233,49337,apilocate.amap.com,4,39,1409649432848,1409649433209,1400,797
131754014,10.103.107.233,49338,apilocate.amap.com,4,39,1409649436108,1409649436599,1341,757
131754014,10.103.107.233,49340,apilocate.amap.com,4,39,1409649444768,1409649445134,1340,797
131754014,10.103.107.233,49341,apilocate.amap.com,4,39,1409649445162,1409649445504,1340,797
131754014,10.103.107.233,49342,apilocate.amap.com,4,39,1409649448588,1409649449019,1340,757
131754014,10.103.107.233,49343,apilocate.amap.com,4,39,1409649449037,1409649449479,1392,797
133715210,10.103.183.49,37181,m.irs01.com,18,196,1409649441261,1409649442463,1423,442
NA,10.103.233.190,54255,apilocate.amap.com,4,39,1409649433561,1409649434042,1363,797
133833226,10.104.6.17,49827,apilocate.amap.com,4,39,1409649435676,1409649436047,1301,757
133833226,10.104.6.17,49829,apilocate.amap.com,4,39,1409649436046,1409649436112,1261,376
133833226,10.104.6.17,49830,apilocate.amap.com,4,39,1409649438206,1409649438577,1301,757
133833226,10.104.6.17,49831,apilocate.amap.com,4,39,1409649438606,1409649438697,1261,376
133833226,10.104.6.17,49832,apilocate.amap.com,4,39,1409649449905,1409649450387,1353,797
133833226,10.104.6.17,49833,apilocate.amap.com,4,39,1409649450385,1409649450747,1353,797
133761300,10.104.16.68,34399,apilocate.amap.com,4,39,1409649441790,1409649441882,1255,376
133761300,10.104.16.68,38643,apilocate.amap.com,4,39,1409649433110,1409649433722,1349,797
133761300,10.104.16.68,44102,apilocate.amap.com,4,39,1409649435981,1409649436462,1347,797
133761300,10.104.16.68,48068,apilocate.amap.com,4,39,1409649433721,1409649433952,1257,376
133761300,10.104.16.68,53189,apilocate.amap.com,4,39,1409649441885,1409649442277,1347,797
133761300,10.104.16.68,55281,apilocate.amap.com,4,39,1409649436481,1409649439712,1255,376
131640596,10.104.21.166,47864,apilocate.amap.com,4,39,1409649439723,1409649439800,1261,376
131640596,10.104.21.166,47865,apilocate.amap.com,4,39,1409649439928,1409649440264,1353,797
131640596,10.104.21.166,47868,apilocate.amap.com,4,39,1409649442493,1409649442914,1301,757
131640596,10.104.21.166,47869,apilocate.amap.com,4,39,1409649442928,1409649443264,1353,797
131640596,10.104.21.166,47870,apilocate.amap.com,4,39,1409649445353,1409649445744,1301,797
131640596,10.104.21.166,47871,apilocate.amap.com,4,39,1409649445743,1409649446274,1301,757
NA,10.104.26.57,32893,apilocate.amap.com,4,39,1409649434764,1409649435182,1313,797
NA,10.104.26.57,33274,apilocate.amap.com,4,39,1409649446668,1409649447310,1314,757
NA,10.104.26.57,34466,apilocate.amap.com,4,39,1409649432349,1409649432740,1313,757
NA,10.104.26.57,40704,apilocate.amap.com,4,39,1409649440483,1409649440990,1314,757
NA,10.104.26.57,42048,apilocate.amap.com,4,39,1409649449333,1409649449470,1274,376
NA,10.104.26.57,43694,apilocate.amap.com,4,39,1409649452323,1409649452420,1274,376
NA,10.104.26.57,44075,apilocate.amap.com,4,39,1409649452119,1409649452325,1274,376
NA,10.104.26.57,45347,apilocate.amap.com,4,39,1409649437949,1409649438320,1365,797
NA,10.104.26.57,45820,apilocate.amap.com,4,39,1409649440318,1409649440445,1274,376
NA,10.104.26.57,47212,apilocate.amap.com,4,39,1409649443658,1409649444135,1314,757
NA,10.104.26.57,49955,apilocate.amap.com,4,39,1409649437598,1409649437945,1365,797
NA,10.104.26.57,52423,apilocate.amap.com,4,39,1409649435209,1409649435580,1313,757
NA,10.104.26.57,53771,apilocate.amap.com,4,39,1409649431969,1409649432320,1365,797
NA,10.104.26.57,58106,apilocate.amap.com,4,39,1409649449469,1409649450035,1314,757
NA,10.104.26.57,58776,apilocate.amap.com,4,39,1409649446148,1409649446670,1366,797
NA,10.104.26.57,58791,apilocate.amap.com,4,39,1409649443058,1409649443640,1314,757
134000926,10.104.35.93,34046,apilocate.amap.com,4,39,1409649445876,1409649445948,1729,797
134000926,10.104.35.93,34047,apilocate.amap.com,4,39,1409649445946,1409649446027,1732,757
NA,10.104.184.152,52383,wn.pos.baidu.com,15,2,1409649424238,1409649435180,1599,797
NA,10.104.190.87,37778,plog.dc.letv.com,5,14,1409649408659,1409649419930,1009,533
131435028,10.104.190.87,37784,plog.dc.letv.com,5,14,1409649433458,1409649433580,967,493
133846538,10.104.195.153,44524,apilocate.amap.com,4,39,1409649436426,1409649439517,1282,376
133846538,10.104.195.153,44525,apilocate.amap.com,4,39,1409649439576,1409649439668,1282,376
133846538,10.104.195.153,44526,apilocate.amap.com,4,39,1409649450936,1409649451127,1282,376
133846538,10.104.195.153,44527,apilocate.amap.com,4,39,1409649451126,1409649451508,1322,757
NA,10.104.204.131,53426,apilocate.amap.com,4,39,1409649429331,1409649429902,1380,797
NA,10.104.204.131,53432,apilocate.amap.com,4,39,1409649431931,1409649432288,1389,797
NA,10.104.204.131,53433,apilocate.amap.com,4,39,1409649432286,1409649432682,1337,757
131716156,10.105.16.8,48592,apilocate.amap.com,4,39,1409649445943,1409649446029,1712,757
NA,10.105.25.120,54005,apilocate.amap.com,4,39,1409649414543,1409649414924,1316,797
NA,10.105.25.120,54015,apilocate.amap.com,4,39,1409649428033,1409649428374,1316,797
NA,10.105.25.120,54016,apilocate.amap.com,4,39,1409649430403,1409649430764,1328,797
NA,10.105.25.120,54017,apilocate.amap.com,4,39,1409649430763,1409649430854,1236,376
NA,10.105.25.120,54018,apilocate.amap.com,4,39,1409649432893,1409649433274,1328,797
NA,10.105.25.120,54019,apilocate.amap.com,4,39,1409649433273,1409649433644,1328,797
NA,10.105.25.120,54020,apilocate.amap.com,4,39,1409649435673,1409649436054,1276,757
NA,10.105.25.120,54021,apilocate.amap.com,4,39,1409649436053,1409649436144,1236,376
NA,10.105.25.120,54022,apilocate.amap.com,4,39,1409649438182,1409649438554,1328,797
NA,10.105.25.120,54023,apilocate.amap.com,4,39,1409649438572,1409649438934,1328,797
NA,10.105.25.120,54024,apilocate.amap.com,4,39,1409649440972,1409649441354,1276,797
NA,10.105.25.120,54025,apilocate.amap.com,4,39,1409649441352,1409649441444,1236,376
NA,10.105.25.120,54026,apilocate.amap.com,4,39,1409649443483,1409649443574,1236,376
NA,10.105.25.120,54027,apilocate.amap.com,4,39,1409649443572,1409649443943,1276,757
NA,10.105.25.120,54028,apilocate.amap.com,4,39,1409649446063,1409649446164,1236,376
NA,10.105.25.120,54029,apilocate.amap.com,4,39,1409649446162,1409649446554,1328,797
NA,10.105.25.120,54030,apilocate.amap.com,4,39,1409649448602,1409649448694,1236,376
NA,10.105.25.120,54031,apilocate.amap.com,4,39,1409649448713,1409649449194,1276,757
NA,10.105.25.120,54032,apilocate.amap.com,4,39,1409649451252,1409649451344,1236,376
NA,10.105.25.120,54033,apilocate.amap.com,4,39,1409649451343,1409649451734,1328,797
133754654,10.105.115.69,50150,apilocate.amap.com,4,39,1409649430876,1409649431587,1347,797
133754654,10.105.115.69,50151,apilocate.amap.com,4,39,1409649431616,1409649432107,1295,797
133754654,10.105.115.69,50152,apilocate.amap.com,4,39,1409649434186,1409649434257,1255,376
133754654,10.105.115.69,50153,apilocate.amap.com,4,39,1409649434286,1409649434887,1295,797
133754654,10.105.115.69,50154,apilocate.amap.com,4,39,1409649436966,1409649437167,1347,797
133754654,10.105.115.69,50155,apilocate.amap.com,4,39,1409649437196,1409649437477,1347,797
133754654,10.105.115.69,50156,apilocate.amap.com,4,39,1409649439536,1409649440067,1295,757
133754654,10.105.115.69,50157,apilocate.amap.com,4,39,1409649440085,1409649440207,1255,376
133754654,10.105.115.69,50158,apilocate.amap.com,4,39,1409649442226,1409649442547,1347,797
133754654,10.105.115.69,50159,apilocate.amap.com,4,39,1409649442575,1409649443027,1295,757
133754654,10.105.115.69,50160,apilocate.amap.com,4,39,1409649445105,1409649445447,1295,797
133754654,10.105.115.69,50161,apilocate.amap.com,4,39,1409649445475,1409649446057,1295,757
133754654,10.105.115.69,50162,apilocate.amap.com,4,39,1409649448155,1409649448527,1295,757
133754654,10.105.115.69,50163,apilocate.amap.com,4,39,1409649448576,1409649448947,1295,757
133754654,10.105.115.69,50164,apilocate.amap.com,4,39,1409649451045,1409649451462,1347,797
133754654,10.105.115.69,50165,apilocate.amap.com,4,39,1409649451460,1409649451912,1347,797
